手术	4770	5.247927513443585	3.1579619086843436	0.22858341197441542
结节	2308	5.857980995127572	2.1607551643588163	0.27110060769750166
淋巴结	1180	5.247927513443585	3.4505518885762134	0.1637407157326131
可以	1176	6.845490050944376	4.665252816104826	0.13683818046234153
检查	860	7.03342300153745	3.5015012926285523	0.17052229906987837
咨询	802	8.159871336778389	2.7975951965487784	0.10510046367851623
肿瘤	757	3.700439718141092	3.502573907042021	0.12223071046600459
宝宝	710	6.285402218862249	2.756837188813303	0.17947751821150465
做手术	702	4.08746284125034	2.7670787684506335	0.3615637159533074
帮我	616	4.392317422778761	3.0454090321656846	0.17429163787145818
看看	608	5.044394119358453	3.2490598708719753	0.27752003374103756
耳朵	587	6.491853096329675	2.781184882486963	0.1814553269880258
复发	564	5.459431618637297	2.4772387740536495	0.18409496065046307
患者	551	8.098032082960527	3.465710555922944	0.2167381974248927
一下	544	4.643856189774724	3.824584349541181	0.22211742513558122
严重	541	8.312882955284357	2.2118791019721575	0.10340160606334026
怎样	538	4.700439718141093	3.08020355418198	0.375
声带	535	7.7073591320808825	2.0113032082393536	0.13601127554615927
恶性	505	6.357552004618085	2.891088082224258	0.38213978626704337
情况	465	8.08746284125034	2.426434679839549	0.1668147771994414
帮忙	457	6.6865005271832185	3.3132338859076294	0.30849220103986136
给我	443	4.392317422778761	3.160389998980039	0.17429163787145818
切除	442	7.636624620543649	3.435214846543976	0.22543950361944157
确诊	416	5.129283016944966	3.5253241574977867	0.2545018007202881
复查	400	5.129283016944966	3.240223611196076	0.2526232429221936
甲亢	400	5.0	2.295904632193808	0.21259940357852883
耳鸣	380	6.409390936137703	3.0341676116398406	0.1814553269880258
听力	369	8.357552004618084	4.03914009394597	0.3283357485230186
能否	366	3.4594316186372978	3.4429759289951267	0.1690964722822174
畸形	364	8.945443836377912	2.1930362490446202	0.27221412964311725
扁桃体	361	7.679480099505446	3.0034796780542226	0.2799803004186161
应该	357	7.409390936137703	3.1312594494501305	0.1856925418569254
喉咙	356	7.622051819456376	2.040246527043934	0.3047034764826176
病情	346	5.643856189774724	3.603959642208921	0.11332755131540907
原因	336	8.543031820255239	2.001613555173127	0.3235017257609037
耳聋	335	6.303780748177103	2.770259874191036	0.1814553269880258
