手术	66369	7.05528243550119	3.4082698649019267	0.22858341197441542
需要	52745	7.159871336778389	3.290348110182981	0.2313705054715998
原因	27174	6.375039431346925	2.371062140573021	0.3235017257609037
帮我	22388	7.813781191217037	3.119637775893508	0.17429163787145818
严重	22067	6.882643049361842	3.0624865496542606	0.10340160606334026
咳嗽	21303	7.139551352398794	4.025668720572627	0.28735632183908044
一下	21047	7.118941072723508	4.049280452626651	0.22211742513558122
咨询	20827	7.483815777264256	3.7871541486832885	0.10510046367851623
怎样	20053	5.392317422778761	3.5831742315984956	0.375
耳朵	18724	5.426264754702098	3.114190817191009	0.1814553269880258
看看	18714	7.592457037268081	3.7012066226457465	0.27752003374103756
耳鸣	17262	5.285402218862249	3.826752963278593	0.1814553269880258
病情	17099	6.882643049361842	3.6356797410589863	0.11332755131540907
过敏	16943	6.584962500721156	2.356476025965498	0.36855744313273825
情况	16712	6.6865005271832185	2.647046360400488	0.1668147771994414
能治	16083	6.303780748177103	2.0350544001282547	0.1690964722822174
应该	15284	6.08746284125034	3.39332252353129	0.1856925418569254
患者	15263	7.098032082960527	4.13050191971906	0.2167381974248927
给我	14861	5.08746284125034	3.2795585803421923	0.17429163787145818
引起	14409	7.149747119504682	3.0083680107123483	0.31665098777046097
要做	14114	5.321928094887363	2.022254633258624	0.24026845637583893
神经	13750	7.0	4.662821374270658	0.10181178023912565
帮忙	13703	5.672425341971496	3.437006237557893	0.30849220103986136
听力	12751	6.614709844115209	4.339008919229446	0.3283357485230186
做手术	12072	5.584962500721157	2.905011913674421	0.3615637159533074
宝宝	12004	6.209453365628951	2.9656536238901228	0.17947751821150465
乙肝	11805	7.189824558880018	2.0647715497440196	0.1430678466076696
喉咙	11762	7.159871336778389	2.532287627037091	0.3047034764826176
疼痛	11021	4.807354922057604	2.5710936019183435	0.2231404958677686
扁桃体	10954	6.523561956057013	2.761655675129353	0.2799803004186161
正常	10696	6.523561956057013	3.098008487252172	0.10207732829738594
耳聋	10504	5.247927513443585	3.0631547036035554	0.1814553269880258
感冒	10480	6.459431618637298	3.820197261363749	0.1544885177453027
方面	10441	5.0	2.6366883316944114	0.30724797139320587
能否	10268	4.321928094887363	4.128883393306872	0.1690964722822174
中耳炎	10122	5.20945336562895	2.8928707926320443	0.39124830966869506
需要做	9565	5.392317422778761	2.517526012432663	0.24026845637583893
结核	9251	6.6293566200796095	2.560065451539142	0.1875589066918002
感染	9176	6.149747119504682	3.980614710577059	0.20275689223057644
细胞	9121	8.339850002884624	3.884863608762274	0.34596794708725515
影响	8686	7.774787059601174	4.2147102723706515	0.10207113519182033
求助	8457	4.584962500721157	2.570710528196429	0.2432012432012432
控制	8398	8.679480099505447	3.490907108335611	0.15692007797270954
时间	8369	6.149747119504682	4.157557408594874	0.30235402017731583
注意	8345	7.7279204545632	2.8670102503548316	0.30544056771141337
咽喉	8185	5.584962500721157	2.426233093686509	0.21881390593047034
恢复	8048	6.442943495848729	4.169602667866696	0.19462983082415025
一些	7962	3.9068905956085187	2.358456951135227	0.2674922938432581
得到	7936	4.392317422778761	3.060649516371367	0.14096749811035525
胸闷	7920	7.0	2.997262731362982	0.3710691823899371
嗓子	7640	6.169925001442312	2.9276349597718125	0.2413793103448276
解决	7638	7.139551352398794	4.15829849491586	0.2930940728656879
疾病	7600	4.754887502163469	2.40188646723409	0.24113009198423127
发性	7594	4.906890595608519	2.7299199212029994	0.13878864298447757
帮帮我	7435	4.169925001442312	2.2512414049322618	0.17429163787145818
气管	7422	5.491853096329675	2.0941838188802047	0.1385306019221042
一直	7412	5.20945336562895	5.283967184597554	0.20572057205720573
到底	7380	4.954196310386876	2.547305111519717	0.14584382871536525
住院	7176	5.857980995127572	4.093635748959738	0.21917148362235067
感觉	7131	5.285402218862249	4.546179537133938	0.24474924989284183
支架	7117	8.05528243550119	3.4386265580933197	0.18276570757486787
声带	7048	7.05528243550119	2.4614681404190253	0.13601127554615927
反复	6890	5.754887502163469	4.265116475147507	0.19462983082415025
动脉	6876	7.1799090900149345	3.723948808561112	0.11623418400171563
心肌	6844	4.247927513443585	3.044995985554831	0.12101817649855538
解答	6808	6.554588851677638	2.15718544650405	0.3468057366362451
血小板	6803	5.426264754702098	2.654711612308978	0.3043917213528521
