我们	182671	11.122827994807668	4.038331797502366	0.5335176226675881
出现	166577	10.918863237274595	5.519800395883583	0.1554333764553687
生活	153393	10.697836357962377	2.956955320763927	0.16591019822037592
发生	151092	12.889123656294236	5.048423545669944	0.13878864298447757
关节	148015	9.826548487290916	5.056673414636123	0.3368112442873157
注意	137463	12.056299014550337	3.6610067910209625	0.30544056771141337
引起	132326	11.373952655370193	5.59611354958168	0.31665098777046097
预防	130823	9.095397022792557	3.5255589669175342	0.1009349030470914
进行	105809	8.873444112515376	6.261012901174454	0.22343632253202714
导致	94165	8.839203788096945	4.406030357056085	0.1791958041958042
一定	93442	9.385862400641463	2.4365547723391594	0.26157299167679793
表现	92589	8.912889336229961	3.0395957271279612	0.15721761883994767
严重	92204	12.16144684751801	3.4575254077440576	0.10340160606334026
专家	87965	12.035830072835019	3.4908542830415743	0.1806695091676222
及时	85960	8.467605550082997	3.752521553720135	0.1392235609103079
神经	82250	9.079484783826816	5.660076594119602	0.10181178023912565
痛风	81464	9.247927513443587	3.8615375067069913	0.1797175866495507
检查	81117	10.172427508645484	4.041051262546695	0.17052229906987837
饮食	79683	15.160580529537462	3.7466045250683844	0.10313945967461068
可能	76926	9.583082767502933	4.308696544271857	0.26610871130309577
感染	73127	8.471675214392045	3.8797202305633522	0.20275689223057644
发病	70287	10.599912842187129	4.038418261026746	0.13878864298447757
骨折	68727	8.977279923499918	4.2923982353531756	0.20262869660460023
活动	63388	9.493855449240824	4.298681699459377	0.20137250696976194
心脏	62787	8.672425341971495	3.259878553250423	0.12101817649855538
病情	62060	8.832890014164743	4.387352513493347	0.11332755131540907
需要	58601	8.027905996569885	4.528042425476117	0.2313705054715998
运动	57607	8.247927513443585	4.490844857555216	0.15546538168906923
帮助	57148	9.319672120946995	3.1439322460635153	0.26675485008818345
工作	57063	7.912889336229962	3.2549727879881147	0.11247281022865935
应该	54185	9.236014191900086	4.561453451029347	0.1856925418569254
临床	53900	10.589651146514786	3.1463576592199627	0.3312316099201345
