患者	7811	5.357552004618084	5.294798532965806	0.2167381974248927
疾病	7267	4.857980995127573	2.97270706510882	0.24113009198423127
我们	5017	6.10852445677817	3.754960134067779	0.5335176226675881
出现	4410	5.0	5.245002244646467	0.1554333764553687
生活	3976	4.954196310386876	2.946800537431333	0.16591019822037592
注意	3960	6.845490050944376	3.4029536047942273	0.30544056771141337
可以	3796	3.700439718141092	4.300364794512706	0.13683818046234153
肺炎	3681	5.129283016944966	3.4740953969263146	0.4337899543378995
发生	3448	3.1699250014423126	4.407662798899791	0.13878864298447757
引起	3335	6.6582114827517955	5.277636145339364	0.31665098777046097
方法	3214	6.044394119358453	2.6055754588138744	0.30724797139320587
大家	3111	4.584962500721157	3.8115250651738024	0.1806695091676222
支气管	3110	6.988684686772166	3.3600384864017925	0.1385306019221042
进行	3104	6.10852445677817	6.1003433117015975	0.22343632253202714
感染	2925	6.442943495848729	3.270632110307678	0.20275689223057644
健康	2817	6.845490050944376	4.1949438058075526	0.17888286589677116
小儿	2764	5.247927513443585	3.4421926615667098	0.3563612759643917
检查	2438	7.6582114827517955	3.6412554682499647	0.17052229906987837
脑瘫	2398	7.129283016944966	3.118199690631165	0.1592641261498029
介绍	2395	8.184875342908285	2.3027784508833893	0.14036725801431685
及时	2395	3.8073549220576037	3.689982433083507	0.1392235609103079
表现	2359	5.523561956057013	2.6513458410278714	0.15721761883994767
一定	2356	4.321928094887363	2.309535745974936	0.26157299167679793
严重	2331	6.459431618637298	2.921569175590183	0.10340160606334026
影响	2212	7.86418614465428	4.0175649653943095	0.10207113519182033
自己	2110	7.1799090900149345	3.663053065538128	0.3383177570093458
功能	2104	5.906890595608519	4.445281120506827	0.18097560975609756
慢性	2077	4.807354922057604	3.5484402378888222	0.38213978626704337
导致	2060	7.247927513443586	4.1756534154360265	0.1791958041958042
一些	2053	3.5849625007211565	4.4598315109196704	0.2674922938432581
可能	2024	3.1699250014423126	4.020116378966251	0.26610871130309577
发现	1938	3.0	4.589650895656999	0.13878864298447757
主要	1936	4.643856189774724	3.7778931159021423	0.1968791796700847
神经	1909	6.10852445677817	4.56804606755401	0.10181178023912565
常见	1906	5.20945336562895	2.1198090979946413	0.4286076591427847
病人	1905	2.321928094887362	5.056630712415289	0.11332755131540907
发病	1821	1.5849625007211563	3.8995113234334355	0.13878864298447757
专家	1795	5.78135971352466	3.573157906191817	0.1806695091676222
