肺炎	2100	5.247927513443585	3.513165053791815	0.4337899543378995
患者	1874	5.78135971352466	5.082501497936331	0.2167381974248927
疾病	1870	5.247927513443585	2.7248967138561175	0.24113009198423127
我们	1148	6.700439718141092	3.584225879538412	0.5335176226675881
出现	1136	5.426264754702098	4.889210567923383	0.1554333764553687
可以	1034	4.169925001442312	3.8797631239674955	0.13683818046234153
注意	1027	7.276124405274238	3.247686640421101	0.30544056771141337
支气管	1012	7.169925001442313	3.1690191170112754	0.1385306019221042
感染	962	6.700439718141092	3.4581283893178023	0.20275689223057644
发生	890	3.5849625007211565	3.8463207014548977	0.13878864298447757
小儿	854	5.672425341971496	3.424706552662663	0.3563612759643917
方法	853	6.507794640198696	2.3962607957428714	0.30724797139320587
引起	850	7.129283016944966	4.8379427076374775	0.31665098777046097
生活	831	5.321928094887363	2.6376753802947555	0.16591019822037592
健康	821	7.219168520462162	4.26438410767711	0.17888286589677116
检查	774	7.826548487290916	3.3752665573986658	0.17052229906987837
大家	749	5.044394119358453	3.855969985669719	0.1806695091676222
严重	679	6.78135971352466	2.745804147830827	0.10340160606334026
及时	654	4.247927513443585	3.5923572490649733	0.1392235609103079
表现	630	5.954196310386876	2.3762482945839603	0.15721761883994767
一定	618	4.700439718141093	2.3813583232797444	0.26157299167679793
影响	601	8.344295907915816	3.459854420330907	0.10207113519182033
病情	577	4.0	4.274547360250711	0.11332755131540907
慢性	566	5.247927513443585	2.836014785115081	0.38213978626704337
脑瘫	552	7.813781191217037	2.537929057461186	0.1592641261498029
一种	551	4.08746284125034	2.042211086679471	0.25059254471019177
主要	540	5.169925001442312	3.5999769412991656	0.1968791796700847
一些	533	4.0	4.2972919971121115	0.2674922938432581
细胞	526	7.592457037268081	4.022791987771775	0.34596794708725515
常见	525	5.554588851677638	2.0355646029302457	0.4286076591427847
宝宝	509	6.9188632372745955	3.807507331444552	0.17947751821150465
可能	506	3.5849625007211565	3.6500813343381555	0.26610871130309577
功能	502	6.303780748177103	4.105437208338495	0.18097560975609756
发现	476	3.3219280948873626	4.231155201633735	0.13878864298447757
呼吸道	466	6.459431618637298	2.9696227220991407	0.5020763977073823
患儿	466	4.0	4.21949072121011	0.2167381974248927
发病	462	2.0	3.5238830267016845	0.13878864298447757
导致	453	7.8392037880969445	3.717936557123515	0.1791958041958042
时间	447	4.247927513443585	4.014033065278737	0.30235402017731583
咳嗽	438	8.17492568250068	2.8106978188391034	0.28735632183908044
病人	434	2.584962500721156	4.373475817174768	0.11332755131540907
自己	431	7.88874324889826	3.072603390267335	0.3383177570093458
明显	414	7.845490050944376	3.332047334511624	0.17153407183618663
容易	408	7.383704292474053	3.103913384963177	0.18668891360771228
急性	408	5.169925001442312	3.3033423392716887	0.38213978626704337
原因	407	5.643856189774724	2.436637373270713	0.3235017257609037
工作	404	7.129283016944966	2.5751812922456803	0.11247281022865935
病毒	400	4.169925001442312	3.488363997403961	0.11332755131540907
营养	400	8.129283016944965	4.057810787361555	0.14961371773129828
一般	398	5.554588851677638	2.569339918983268	0.21060171919770773
因素	394	5.044394119358453	2.712514579004577	0.16284907436460622
专家	389	6.22881869049588	3.305400643981004	0.1806695091676222
护理	384	6.94251450533924	3.2300738313501434	0.13701253481894152
细菌	379	5.954196310386876	2.678499537432203	0.34596794708725515
应该	374	6.426264754702098	3.9062260070655737	0.1856925418569254
要注意	366	4.392317422778761	3.5084837677315948	0.25951016154247003
手术	364	6.832890014164742	3.8036551778169576	0.22858341197441542
胸膜	362	5.78135971352466	2.6790832266638946	0.3814229249011858
精神	360	8.224001674198107	3.727451890267583	0.17067958398632282
血管	356	4.643856189774724	4.268495644582385	0.1385306019221042
帮助	348	8.603626344986191	2.952318993720495	0.26675485008818345
临床	346	8.774787059601174	2.1934333464544173	0.3312316099201345
一下	342	3.0	3.2695469335190364	0.22211742513558122
正常	342	4.906890595608519	3.9496798456867594	0.10207732829738594
水肿	342	6.129283016944967	2.050398042413787	0.265994856453052
情况	336	7.294620748891627	2.5270212848817373	0.1668147771994414
保健	328	6.066089190457772	4.086587345650762	0.24638949671772428
一定要	322	4.954196310386876	3.9907431403062206	0.2313705054715998
活动	322	5.285402218862249	3.4000176199377408	0.20137250696976194
加重	318	4.754887502163469	3.2114414996837843	0.10340160606334026
发展	308	4.321928094887363	3.832919692346583	0.13878864298447757
保持	307	6.78135971352466	3.5266799523391943	0.23570712136409228
组织	304	9.129283016944967	4.769240402232837	0.16319514661274015
早期	302	6.169925001442312	2.681578627413169	0.49189720085120314
危害	292	8.05528243550119	2.0108523451689364	0.46883468834688347
带来	290	6.409390936137703	2.7781474458337954	0.18179657794676807
增加	286	5.78135971352466	4.432071024214749	0.11851530280008682
白内障	286	7.807354922057604	2.564905758726933	0.3072505384063173
康复	277	6.129283016944967	2.997213292664345	0.19462983082415025
形成	277	6.169925001442312	4.228850355010899	0.12472687545520758
疼痛	277	7.569855608330948	3.1917605390439787	0.2231404958677686
结核	276	8.228818690495881	2.8527727665717997	0.1875589066918002
正确	275	6.906890595608519	2.415889167871228	0.18959537572254334
流感	268	5.247927513443585	3.463009012001554	0.22186095438462275
神经	268	6.426264754702098	3.71535759601251	0.10181178023912565
中国	262	4.807354922057604	2.9486355700244515	0.10215238979674371
感冒	262	6.94251450533924	3.075511678779191	0.1544885177453027
全身	260	6.189824558880018	3.245159151217605	0.3156938451056098
特别	260	7.6147098441152075	2.6313757630719694	0.15841616531519748
刺激	259	8.546894459887637	3.7007011147401516	0.11789375582479031
